climate,date,max_temp,min_temp,site,wind
阴,2019年2月15日,1℃,-4℃,青岛,西北风 5级
晴,2019年2月16日,3℃,-4℃,青岛,西北风 5级
阴,2019年2月17日,4℃,-1℃,青岛,西南风 3级
阴,2019年2月18日,3℃,1℃,青岛,东南风 1级
阴,2019年2月19日,2℃,0℃,青岛,西北风 2级
多云,2019年2月20日,3℃,-1℃,青岛,西北风 2级
多云,2019年2月21日,6℃,0℃,青岛,东南风 2级
多云,2019年2月22日,8℃,1℃,青岛,西北风 4级
晴,2019年2月23日,10℃,1℃,青岛,东南风 3级
多云,2019年2月24日,12℃,2℃,青岛,西南风 2级
多云,2019年2月25日,10℃,3℃,青岛,西北风 2级
多云,2019年2月26日,9℃,4℃,青岛,西南风 2级
阴,2019年2月27日,10℃,2℃,青岛,西北风 1级
阴,2019年2月28日,11℃,4℃,青岛,西南风 3级
阴,,25℃,16℃,青岛,东南风 3级
阴,,25℃,16℃,青岛,东南风 3级
阴,,25℃,16℃,青岛,东南风 3级
多云,2019年3月1日,14℃,4℃,青岛,东南风 2级
多云,2019年3月2日,11℃,3℃,青岛,东南风 2级
阴,2019年3月3日,10℃,2℃,青岛,西南风 2级
多云,2019年3月4日,14℃,2℃,青岛,东南风 4级
阴,2019年3月5日,10℃,4℃,青岛,东南风 3级
晴,2019年3月6日,11℃,2℃,青岛,西北风 5级
晴,2019年3月7日,10℃,3℃,青岛,西北风 3级
晴,2019年3月8日,8℃,5℃,青岛,东南风 3级
阴,2019年3月9日,8℃,5℃,青岛,东南风 3级
多云,2019年3月10日,12℃,5℃,青岛,东南风 3级
多云,2019年3月12日,8℃,3℃,青岛,西北风 4级
阴,2019年3月11日,12℃,3℃,青岛,西风 2级
晴,2019年3月13日,12℃,5℃,青岛,东南风 2级
晴,2019年3月14日,14℃,4℃,青岛,西北风 4级
晴,2019年3月15日,10℃,5℃,青岛,西北风 5级
晴,2019年3月16日,14℃,5℃,青岛,东北风 3级
晴,2019年3月17日,12℃,7℃,青岛,东南风 3级
阴,2019年3月18日,10℃,8℃,青岛,东南风 4级
多云,2019年3月19日,14℃,8℃,青岛,东南风 4级
阴,2019年3月20日,9℃,7℃,青岛,西北风 6级
多云,2019年3月21日,9℃,3℃,青岛,东北风 4级
晴,2019年3月22日,8℃,5℃,青岛,西南风 3级
晴,2019年3月23日,10℃,3℃,青岛,东北风 2级
晴,2019年3月24日,11℃,7℃,青岛,东南风 3级
晴,2019年3月25日,14℃,8℃,青岛,东南风 2级
晴,2019年3月26日,16℃,11℃,青岛,西南风 5级
多云,2019年3月27日,21℃,7℃,青岛,西南风 2级
阴,2019年3月28日,12℃,6℃,青岛,东南风 2级
阴,2019年3月29日,8℃,5℃,青岛,东南风 3级
多云,2019年3月30日,10℃,3℃,青岛,西北风 4级
晴,2019年3月31日,12℃,6℃,青岛,东南风 2级
多云,2019年4月1日,16℃,7℃,青岛,东南风 5级
晴,2019年4月2日,11℃,6℃,青岛,东南风 3级
晴,2019年4月3日,12℃,8℃,青岛,东南风 4级
晴,2019年4月4日,13℃,9℃,青岛,西南风 4级
晴,2019年4月5日,16℃,10℃,青岛,东南风 4级
晴,2019年4月6日,21℃,9℃,青岛,西南风 2级
阴,2019年4月7日,15℃,9℃,青岛,东南风 3级
阴,2019年4月8日,14℃,7℃,青岛,东南风 4级
阴,2019年4月9日,11℃,5℃,青岛,东北风 5级
多云,2019年4月10日,14℃,7℃,青岛,西北风 3级
多云,2019年4月11日,13℃,7℃,青岛,西南风 2级
阴,2019年4月12日,13℃,10℃,青岛,东南风 4级
多云,2019年4月13日,13℃,10℃,青岛,东南风 3级
多云,2019年4月14日,18℃,10℃,青岛,西北风 2级
晴,2019年4月15日,15℃,10℃,青岛,西南风 3级
阴,2019年4月16日,13℃,9℃,青岛,东南风 3级
雾,2019年4月17日,14℃,12℃,青岛,东南风 5级
多云,2019年4月18日,21℃,10℃,青岛,东南风 2级
晴,2019年4月19日,16℃,10℃,青岛,东南风 3级
多云,2019年4月20日,14℃,12℃,青岛,东南风 3级
阴,2019年4月21日,16℃,11℃,青岛,东南风 3级
多云,2019年4月22日,15℃,12℃,青岛,东南风 2级
阴,2019年4月23日,14℃,12℃,青岛,东南风 3级
阴,2019年4月24日,17℃,10℃,青岛,东南风 1级
阴,2019年4月25日,11℃,7℃,青岛,西北风 5级
阴,2019年4月26日,15℃,7℃,青岛,西北风 4级
阴,2019年4月27日,15℃,9℃,青岛,东南风 1级
多云,2019年4月28日,13℃,11℃,青岛,东南风 3级
阴,2019年4月29日,13℃,9℃,青岛,东南风 2级
多云,2019年4月30日,19℃,11℃,青岛,东北风 3级
阴,,25℃,16℃,青岛,东南风 3级
晴,2019年5月1日,24℃,11℃,青岛,西北风 3级
晴,2019年5月2日,26℃,14℃,青岛,西南风 3级
晴,2019年5月3日,27℃,15℃,青岛,东南风 3级
阴,2019年5月4日,21℃,14℃,青岛,东南风 2级
多云,2019年5月5日,23℃,11℃,青岛,西北风 5级
阴,2019年5月6日,21℃,12℃,青岛,西南风 2级
晴,2019年5月7日,21℃,14℃,青岛,南风 4级
阴,2019年5月8日,19℃,13℃,青岛,东南风 3级
多云,2019年5月9日,21℃,13℃,青岛,东南风 3级
阴,2019年5月10日,17℃,14℃,青岛,东南风 3级
阴,2019年5月11日,18℃,15℃,青岛,东南风 3级
多云,2019年5月12日,19℃,15℃,青岛,东南风 5级
阴,2019年5月13日,21℃,12℃,青岛,东南风 3级
晴,2019年5月14日,17℃,15℃,青岛,东南风 4级
多云,2019年5月15日,18℃,14℃,青岛,东南风 3级
多云,2019年5月16日,21℃,16℃,青岛,东南风 3级
阴,2019年5月17日,17℃,15℃,青岛,东南风 4级
多云,2019年5月18日,22℃,16℃,青岛,东南风 3级
多云,2019年5月19日,23℃,16℃,青岛,西北风 4级
晴,2019年5月20日,23℃,15℃,青岛,西北风 3级
晴,2019年5月21日,28℃,17℃,青岛,东南风 2级
晴,2019年5月22日,25℃,20℃,青岛,东南风 3级
晴,2019年5月23日,28℃,22℃,青岛,东南风 3级
阴,2019年5月24日,28℃,20℃,青岛,东南风 3级
阴,2019年5月25日,23℃,19℃,青岛,东南风 4级
阴,2019年5月26日,18℃,16℃,青岛,东南风 3级
阴,2019年5月27日,21℃,17℃,青岛,西北风 2级
阴,2019年5月28日,27℃,17℃,青岛,西北风 1级
晴,2019年5月29日,27℃,19℃,青岛,东南风 3级
阴,2019年5月30日,22℃,16℃,青岛,东南风 2级
晴,2019年5月31日,23℃,16℃,青岛,东南风 3级
阴,2019年6月1日,24℃,18℃,青岛,东南风 4级
晴,2019年6月2日,22℃,19℃,青岛,东南风 4级
多云,2019年6月3日,22℃,18℃,青岛,东北风 3级
雾,2019年6月4日,23℃,18℃,青岛,西南风 3级
多云,2019年6月5日,23℃,18℃,青岛,东南风 4级
阴,2019年6月6日,19℃,17℃,青岛,东北风 4级
晴,2019年6月7日,26℃,19℃,青岛,西南风 4级
阴,2019年6月8日,20℃,18℃,青岛,西南风 4级
阴,2019年6月9日,20℃,17℃,青岛,西北风 4级
多云,2019年6月10日,21℃,17℃,青岛,东南风 3级
晴,2019年6月11日,22℃,17℃,青岛,东南风 3级
晴,2019年6月12日,22℃,18℃,青岛,东南风 3级
阴,2019年6月13日,20℃,18℃,青岛,东南风 2级
阴,2019年6月14日,21℃,18℃,青岛,东南风 3级
晴,2019年6月15日,29℃,18℃,青岛,东南风 2级
多云,2019年6月16日,23℃,20℃,青岛,东南风 3级
多云,2019年6月17日,25℃,21℃,青岛,东南风 3级
多云,2019年6月18日,22℃,20℃,青岛,东南风 4级
阴,2019年6月19日,22℃,20℃,青岛,东南风 3级
小雨,2019年6月20日,22℃,20℃,青岛,东南风 3级
雾,2019年6月21日,22℃,20℃,青岛,东南风 2级
晴,2019年6月22日,27℃,20℃,青岛,东南风 1级
晴,2019年6月23日,26℃,20℃,青岛,东南风 2级
晴,2019年6月24日,23℃,20℃,青岛,东南风 4级
阴,2019年6月25日,23℃,20℃,青岛,东南风 4级
多云,2019年6月26日,24℃,19℃,青岛,东南风 2级
多云,2019年6月27日,25℃,21℃,青岛,东南风 3级
阴,2019年6月28日,23℃,22℃,青岛,东南风 3级
阴,2019年6月29日,27℃,22℃,青岛,东南风 3级
多云,2019年6月30日,31℃,22℃,青岛,东南风 2级
阴,,25℃,16℃,青岛,东南风 3级
晴,2019年7月2日,26℃,22℃,青岛,东南风 3级
多云,2019年7月1日,29℃,21℃,青岛,东南风 3级
多云,2019年7月3日,26℃,22℃,青岛,东南风 3级
阴,2019年7月4日,26℃,23℃,青岛,东南风 3级
晴,2019年7月5日,26℃,23℃,青岛,东南风 3级
多云,2019年7月6日,25℃,21℃,青岛,东南风 5级
雷阵雨,2019年7月7日,24℃,20℃,青岛,东南风 3级
多云,2019年7月8日,27℃,21℃,青岛,西南风 2级
阴,2019年7月9日,25℃,21℃,青岛,东南风 3级
多云,2019年7月10日,26℃,21℃,青岛,东南风 2级
多云,2019年7月11日,26℃,22℃,青岛,东南风 2级
多云,2019年7月12日,27℃,22℃,青岛,东南风 3级
多云,2019年7月13日,30℃,23℃,青岛,东南风 3级
多云,2019年7月14日,32℃,22℃,青岛,西南风 3级
多云,2019年7月15日,30℃,23℃,青岛,东南风 2级
多云,2019年7月16日,27℃,24℃,青岛,东南风 4级
阴,2019年7月17日,25℃,23℃,青岛,东南风 2级
多云,2019年7月18日,29℃,24℃,青岛,东南风 3级
阴,2019年7月19日,29℃,24℃,青岛,东南风 3级
多云,2019年7月20日,32℃,25℃,青岛,南风 微风
晴,2019年7月21日,33℃,26℃,青岛,东南风 3级
多云,2019年7月22日,30℃,25℃,青岛,东南风 4级
多云,2019年7月23日,28℃,25℃,青岛,东南风 3级
阴,2019年7月24日,33℃,26℃,青岛,东南风 2级
多云,2019年7月25日,30℃,26℃,青岛,东南风 2级
阴,2019年7月26日,30℃,26℃,青岛,东南风 3级
阴,2019年7月27日,28℃,25℃,青岛,东南风 3级
阴,2019年7月28日,28℃,26℃,青岛,东南风 3级
小雨,2019年7月29日,28℃,27℃,青岛,东南风 3级
小雨,2019年7月30日,33℃,25℃,青岛,东南风 2级
阴,2019年7月31日,28℃,26℃,青岛,东南风 3级
阴,2019年8月1日,31℃,26℃,青岛,东南风 3级
小雨,2019年8月2日,29℃,25℃,青岛,东南风 3级
阴,2019年8月3日,28℃,25℃,青岛,东南风 2级
阴,2019年8月4日,30℃,26℃,青岛,东南风 3级
阴,2019年8月5日,29℃,26℃,青岛,东南风 3级
阴,2019年8月6日,29℃,25℃,青岛,东南风 3级
多云,2019年8月7日,29℃,25℃,青岛,东南风 3级
阴,2019年8月8日,30℃,26℃,青岛,东南风 2级
阴,2019年8月9日,30℃,26℃,青岛,东南风 3级
阴,2019年8月10日,30℃,24℃,青岛,东南风 5级
大雨,2019年8月11日,26℃,25℃,青岛,东南风 2级
小雨,2019年8月12日,24℃,24℃,青岛,西南风 4级
阴,2019年8月13日,25℃,23℃,青岛,西北风 5级
小雨,2019年8月14日,26℃,23℃,青岛,西北风 3级
阴,2019年8月15日,28℃,21℃,青岛,西北风 4级
多云,2019年8月16日,31℃,22℃,青岛,西北风 3级
多云,2019年8月17日,31℃,21℃,青岛,西北风 3级
多云,2019年8月18日,30℃,22℃,青岛,西南风 3级
晴,2019年8月19日,31℃,22℃,青岛,西南风 2级
晴,2019年8月20日,28℃,23℃,青岛,东南风 3级
阴,2019年8月21日,28℃,23℃,青岛,东北风 1级
多云,2019年8月22日,31℃,22℃,青岛,西北风 3级
晴,2019年8月23日,31℃,22℃,青岛,西南风 2级
阴,2019年8月24日,28℃,23℃,青岛,东南风 2级
阴,2019年8月25日,27℃,24℃,青岛,东南风 3级
阴,2019年8月26日,27℃,23℃,青岛,东南风 3级
阴,2019年8月27日,29℃,23℃,青岛,西南风 2级
多云,2019年8月28日,31℃,22℃,青岛,西北风 2级
晴,2019年8月29日,28℃,21℃,青岛,西北风 3级
晴,2019年8月30日,30℃,21℃,青岛,西北风 4级
晴,2019年8月31日,27℃,22℃,青岛,东南风 2级
阴,2019年9月1日,27℃,22℃,青岛,东南风 2级
阴,2019年9月2日,27℃,22℃,青岛,东南风 3级
多云,2019年9月3日,28℃,22℃,青岛,东北风 3级
阴,2019年9月4日,28℃,21℃,青岛,西北风 2级
晴,2019年9月5日,29℃,23℃,青岛,东南风 3级
阴,2019年9月6日,27℃,23℃,青岛,东北风 3级
阴,2019年9月7日,28℃,23℃,青岛,北风 微风
晴,2019年9月8日,28℃,22℃,青岛,东南风 2级
多云,2019年9月9日,28℃,23℃,青岛,东北风 2级
多云,2019年9月10日,30℃,22℃,青岛,东北风 3级
多云,2019年9月11日,28℃,22℃,青岛,西北风 3级
多云,2019年9月12日,29℃,22℃,青岛,东南风 3级
多云,2019年9月13日,27℃,21℃,青岛,西北风 3级
多云,2019年9月14日,29℃,21℃,青岛,东北风 4级
阴,2019年9月15日,25℃,21℃,青岛,西北风 2级
多云,2019年9月16日,29℃,19℃,青岛,西北风 3级
多云,2019年9月17日,27℃,20℃,青岛,西北风 3级
晴,2019年9月18日,26℃,15℃,青岛,东北风 4级
阴,2019年9月19日,23℃,19℃,青岛,西南风 2级
阴,2019年9月20日,25℃,20℃,青岛,西北风 1级
阴,2019年9月21日,27℃,20℃,青岛,东北风 2级
晴,2019年9月22日,26℃,17℃,青岛,西北风 4级
晴,2019年9月23日,27℃,17℃,青岛,西北风 3级
晴,2019年9月24日,30℃,19℃,青岛,东南风 2级
雾,2019年9月25日,27℃,19℃,青岛,东南风 3级
晴,2019年9月26日,24℃,19℃,青岛,东南风 3级
晴,2019年9月27日,24℃,19℃,青岛,东南风 2级
晴,2019年9月28日,25℃,20℃,青岛,西南风 2级
晴,2019年9月29日,26℃,21℃,青岛,东南风 3级
晴,2019年9月30日,25℃,20℃,青岛,东南风 2级
阴,,25℃,16℃,青岛,东南风 3级
晴,2019年10月1日,26℃,21℃,青岛,东南风 2级
阴,2019年10月2日,27℃,19℃,青岛,西北风 3级
晴,2019年10月3日,30℃,18℃,青岛,西北风 3级
阴,2019年10月4日,23℃,15℃,青岛,西北风 5级
阴,2019年10月5日,19℃,12℃,青岛,东北风 4级
阴,2019年10月6日,17℃,13℃,青岛,西北风 4级
多云,2019年10月7日,21℃,14℃,青岛,西北风 3级
晴,2019年10月8日,22℃,12℃,青岛,西北风 3级
阴,2019年10月9日,22℃,17℃,青岛,西南风 4级
中雨,2019年10月10日,18℃,16℃,青岛,西北风 3级
小雨,2019年10月11日,19℃,15℃,青岛,东北风 2级
多云,2019年10月12日,23℃,15℃,青岛,东北风 2级
多云,2019年10月13日,23℃,12℃,青岛,西北风 4级
多云,2019年10月14日,15℃,8℃,青岛,东北风 5级
晴,2019年10月15日,16℃,10℃,青岛,东北风 3级
阴,2019年10月16日,15℃,13℃,青岛,西北风 3级
阴,2019年10月17日,19℃,13℃,青岛,东南风 1级
阴,2019年10月18日,19℃,12℃,青岛,西南风 1级
多云,2019年10月19日,22℃,15℃,青岛,东南风 2级
晴,2019年10月20日,22℃,17℃,青岛,西南风 3级
多云,2019年10月21日,22℃,15℃,青岛,西北风 2级
阴,2019年10月22日,20℃,15℃,青岛,东南风 2级
晴,2019年10月24日,22℃,13℃,青岛,西南风 2级
阴,2019年10月25日,16℃,8℃,青岛,东北风 4级
多云,2019年10月23日,23℃,14℃,青岛,东南风 2级
多云,2019年10月26日,15℃,9℃,青岛,西南风 3级
晴,2019年10月27日,17℃,14℃,青岛,西南风 3级
多云,2019年10月28日,20℃,9℃,青岛,西北风 3级
晴,2019年10月29日,16℃,12℃,青岛,东北风 3级
晴,2019年10月30日,20℃,13℃,青岛,西南风 4级
晴,2019年10月31日,25℃,13℃,青岛,东南风 1级
阴,2019年11月1日,21℃,15℃,青岛,东南风 2级
阴,2019年11月2日,20℃,13℃,青岛,东南风 2级
多云,2019年11月3日,19℃,9℃,青岛,西北风 4级
多云,2019年11月4日,16℃,9℃,青岛,西北风 5级
晴,2019年11月5日,17℃,9℃,青岛,西北风 3级
阴,2019年11月6日,18℃,10℃,青岛,西南风 2级
多云,2019年11月7日,14℃,5℃,青岛,西北风 4级
晴,2019年11月8日,14℃,9℃,青岛,西南风 2级
晴,2019年11月9日,17℃,13℃,青岛,西南风 3级
阴,2019年11月10日,15℃,10℃,青岛,西北风 4级
晴,2019年11月11日,18℃,12℃,青岛,西北风 2级
多云,2019年11月12日,18℃,12℃,青岛,西南风 4级
阴,2019年11月13日,16℃,4℃,青岛,西北风 6级
晴,2019年11月14日,14℃,10℃,青岛,西南风 5级
晴,2019年11月15日,18℃,13℃,青岛,东南风 3级
多云,2019年11月16日,18℃,12℃,青岛,东南风 5级
小雨,2019年11月17日,16℃,3℃,青岛,西北风 8级
阴,2019年11月18日,4℃,1℃,青岛,西北风 4级
晴,2019年11月19日,8℃,3℃,青岛,东北风 2级
晴,2019年11月20日,12℃,10℃,青岛,西南风 3级
阴,2019年11月21日,14℃,11℃,青岛,东南风 4级
小雨,2019年11月22日,17℃,14℃,青岛,东南风 3级
小雨,2019年11月23日,16℃,11℃,青岛,西南风 3级
阴,2019年11月24日,13℃,2℃,青岛,东北风 5级
阴,2019年11月25日,3℃,1℃,青岛,东北风 3级
晴,2019年11月26日,5℃,2℃,青岛,东北风 2级
阴,2019年11月27日,5℃,0℃,青岛,西北风 5级
晴,2019年11月28日,4℃,0℃,青岛,西北风 3级
多云,2019年11月29日,6℃,4℃,青岛,东南风 2级
小雨,2019年11月30日,6℃,4℃,青岛,东北风 3级
阴,,25℃,16℃,青岛,东南风 3级
小雨,2019年12月1日,5℃,1℃,青岛,西北风 6级
晴,2019年12月2日,4℃,0℃,青岛,西南风 2级
晴,2019年12月3日,9℃,2℃,青岛,西北风 2级
晴,2019年12月4日,10℃,2℃,青岛,西北风 4级
多云,2019年12月5日,5℃,-3℃,青岛,东北风 4级
晴,2019年12月6日,3℃,0℃,青岛,西南风 1级
晴,2019年12月7日,4℃,3℃,青岛,东北风 1级
多云,2019年12月8日,9℃,4℃,青岛,西南风 4级
多云,2019年12月9日,9℃,6℃,青岛,东北风 3级
多云,2019年12月10日,12℃,2℃,青岛,西北风 5级
多云,2019年12月11日,7℃,-3℃,青岛,西北风 5级
晴,2019年12月12日,7℃,5℃,青岛,西南风 2级
多云,2019年12月13日,11℃,2℃,青岛,西北风 3级
阴,2019年12月14日,7℃,4℃,青岛,西南风 1级
阴,2019年12月15日,8℃,7℃,青岛,东南风 3级
小雨,2019年12月16日,12℃,3℃,青岛,西南风 2级
阴,2019年12月17日,6℃,-1℃,青岛,东北风 6级
多云,2019年12月18日,2℃,-1℃,青岛,西北风 4级
晴,2019年12月19日,5℃,-1℃,青岛,西北风 4级
晴,2019年12月20日,4℃,3℃,青岛,西南风 3级
阴,2019年12月21日,8℃,6℃,青岛,东南风 1级
小雨,2019年12月22日,9℃,1℃,青岛,西北风 3级
多云,2019年12月23日,4℃,0℃,青岛,东北风 4级
多云,2019年12月24日,7℃,4℃,青岛,东南风 2级
小雨,2019年12月25日,6℃,1℃,青岛,东北风 3级
阴,2019年12月26日,2℃,-2℃,青岛,西北风 5级
晴,2019年12月27日,6℃,3℃,青岛,西南风 2级
多云,2019年12月28日,9℃,6℃,青岛,东南风 4级
多云,2019年12月29日,10℃,2℃,青岛,东南风 2级
刮风,2019年12月30日,0℃,-6℃,青岛,西北偏北风 5级
局部多云,2019年12月31日,0℃,-3℃,青岛,西北风 3级
晴,2020年1月1日,4℃,-1℃,青岛,西南风 2级
晴,2020年1月2日,6℃,-1℃,青岛,西北偏北风 2级
局部多云,2020年1月3日,6℃,-1℃,青岛,西北偏北风 2级
少云,2020年1月4日,8℃,1℃,青岛,西北偏北风 3级
零散阵雨,2020年1月5日,7℃,5℃,青岛,东风 3级
阴,2020年1月6日,25℃,16℃,青岛,东南风 3级
阴,2020年1月7日,25℃,16℃,青岛,东南风 3级
小雨,2020年1月8日,6℃,3℃,青岛,
阴,2020年1月9日,2℃,0℃,青岛,西北风 2级
多云,2020年1月10日,4℃,0℃,青岛,西北风 2级
阴,2020年1月11日,3℃,-1℃,青岛,东北风 2级
多云,2020年1月12日,2℃,-2℃,青岛,西北风 3级
多云,2020年1月13日,2℃,-1℃,青岛,西北风 2级
多云,2020年1月14日,1℃,-2℃,青岛,东北风 3级
多云,2020年1月15日,2℃,0℃,青岛,西北风 2级
阴,2020年1月16日,2℃,-2℃,青岛,西北风 3级
多云,2020年1月17日,2℃,-1℃,青岛,西北风 3级
多云,2020年1月18日,1℃,1℃,青岛,东南风 1级
多云,2020年1月19日,4℃,-1℃,青岛,北风 微风
多云,2020年1月20日,5℃,0℃,青岛,东北风 2级
多云,2020年1月21日,8℃,5℃,青岛,东南风 3级
阴,2020年1月22日,8℃,2℃,青岛,东南风 2级
多云,2020年1月23日,8℃,2℃,青岛,西北风 2级
多云,2020年1月24日,6℃,0℃,青岛,东北风 2级
阴,2020年1月25日,5℃,1℃,青岛,西北风 2级
阴,2020年1月27日,7℃,2℃,青岛,西北风 3级
阴,2020年1月26日,5℃,2℃,青岛,东北风 3级
阴,2020年1月28日,3℃,2℃,青岛,西北风 3级
阴,2020年1月29日,2℃,0℃,青岛,西北风 4级
