date,climate,max_temp,min_temp,site,wind,week
2019-04-25,阴,14℃,8℃,菏泽,东北风 3级,星期四
2019-04-25,阴,16℃,8℃,北京,西南风 2级,星期四
2019-04-25,阴,11℃,5℃,淄博,西南风 微风,星期四
2019-04-25,阴,13℃,6℃,东营,西北风 1级,星期四
2019-04-25,阴,12℃,5℃,潍坊,西北风 2级,星期四
2019-04-25,阴,8℃,7℃,烟台,西北风 3级,星期四
2019-04-25,阴,18℃,9℃,枣庄,东北风 2级,星期四
2019-04-25,阴,16℃,10℃,济宁,东北风 2级,星期四
2019-04-26,阴,16℃,5℃,淄博,西南风 1级,星期五
2019-04-26,阴,17℃,9℃,济南,东南风 1级,星期五
2019-04-26,阴,19℃,6℃,枣庄,东南风 2级,星期五
2019-04-26,晴,19℃,10℃,北京,西南风 3级,星期五
2019-04-26,阴,18℃,8℃,德州,东北风 1级,星期五
2019-04-26,阴,16℃,5℃,临沂,东北风 3级,星期五
2019-04-26,阴,15℃,7℃,青岛,西北风 4级,星期五
2019-04-26,多云,16℃,8℃,菏泽,东北风 3级,星期五
2019-04-26,阴,17℃,5℃,泰安,东北风 2级,星期五
2019-04-26,阴,14℃,5℃,烟台,西北风 3级,星期五
2019-04-26,阴,16℃,7℃,东营,东南风 1级,星期五
2019-04-26,阴,16℃,6℃,滨州,东南风 1级,星期五
2019-04-26,阴,17℃,9℃,济宁,西北风 2级,星期五
2019-04-26,阴,13℃,7℃,威海,西北风 5级,星期五
2019-04-26,多云,17℃,8℃,聊城,东北风 2级,星期五
2019-04-26,阴,16℃,6℃,日照,东北风 4级,星期五
2019-04-26,阴,16℃,5℃,潍坊,东南风 1级,星期五
2019-04-27,阴,15℃,7℃,东营,西北风 2级,星期六
2019-04-27,阴,14℃,10℃,日照,东北风 4级,星期六
2019-04-27,阴,13℃,6℃,德州,东南风 1级,星期六
2019-04-27,阴,15℃,10℃,济宁,东北风 2级,星期六
2019-04-27,阴,15℃,9℃,青岛,东南风 1级,星期六
2019-04-27,多云,15℃,8℃,威海,西南风 1级,星期六
2019-04-27,阴,15℃,7℃,济南,东南风 3级,星期六
2019-04-27,多云,13℃,5℃,聊城,东南风 2级,星期六
2019-04-27,阴,15℃,6℃,滨州,北风 3级,星期六
2019-04-27,阴,13℃,5℃,北京,西南风 2级,星期六
2019-04-27,阴,16℃,8℃,烟台,东北风 1级,星期六
2019-04-27,阴,14℃,6℃,泰安,东北风 2级,星期六
2019-04-27,阴,13℃,8℃,菏泽,东北风 3级,星期六
2019-04-27,阴,16℃,10℃,枣庄,东北风 3级,星期六
2019-04-27,多云,16℃,7℃,潍坊,东南风 2级,星期六
2019-04-27,阴,15℃,9℃,临沂,东北风 4级,星期六
2019-04-27,阴,15℃,6℃,淄博,东南风 2级,星期六
2019-04-28,晴,17℃,9℃,滨州,东南风 2级,星期日
2019-04-28,多云,16℃,12℃,济宁,西南风 1级,星期日
2019-04-28,多云,17℃,9℃,德州,东南风 2级,星期日
2019-04-28,阴,16℃,10℃,潍坊,东南风 4级,星期日
2019-04-28,阴,14℃,10℃,烟台,南风 2级,星期日
2019-04-28,阴,18℃,5℃,聊城,南风 微风,星期日
2019-04-28,多云,16℃,10℃,东营,东南风 1级,星期日
2019-04-28,阴,16℃,10℃,枣庄,东南风 2级,星期日
2019-04-28,阴,15℃,9℃,威海,南风 3级,星期日
2019-04-28,阴,15℃,9℃,北京,西南风 2级,星期日
2019-04-28,多云,19℃,11℃,济南,西北风 2级,星期日
2019-04-28,多云,12℃,11℃,日照,东北风 3级,星期日
2019-04-28,多云,17℃,10℃,菏泽,东南风 2级,星期日
2019-04-28,阴,14℃,10℃,临沂,东南风 1级,星期日
2019-04-28,多云,13℃,11℃,青岛,东南风 3级,星期日
2019-04-28,多云,17℃,9℃,泰安,东北风 1级,星期日
2019-04-28,阴,18℃,9℃,淄博,东北风 1级,星期日
2019-04-29,多云,19℃,11℃,潍坊,东南风 3级,星期一
2019-04-29,晴,21℃,10℃,泰安,西南风 1级,星期一
2019-04-29,晴,21℃,13℃,东营,东南风 3级,星期一
2019-04-29,多云,21℃,12℃,菏泽,东南风 2级,星期一
2019-04-29,多云,20℃,11℃,济宁,东南风 1级,星期一
2019-04-29,多云,23℃,15℃,济南,南风 微风,星期一
2019-04-29,阴,13℃,9℃,青岛,东南风 2级,星期一
2019-04-29,多云,21℃,13℃,滨州,东南风 1级,星期一
2019-04-29,阴,18℃,10℃,烟台,西北风 2级,星期一
2019-04-29,晴,22℃,13℃,德州,东南风 1级,星期一
2019-04-29,多云,20℃,12℃,聊城,东南风 1级,星期一
2019-04-29,多云,20℃,13℃,北京,西南风 2级,星期一
2019-04-29,阴,17℃,9℃,临沂,西南风 2级,星期一
2019-04-29,阴,20℃,10℃,枣庄,东南风 2级,星期一
2019-04-29,阴,12℃,8℃,日照,东南风 2级,星期一
2019-04-29,阴,15℃,10℃,威海,东南风 2级,星期一
2019-04-29,晴,23℃,12℃,淄博,西北风 1级,星期一
2019-04-30,多云,25℃,11℃,滨州,西北风 3级,星期二
2019-04-30,阴,24℃,10℃,聊城,东北风 2级,星期二
2019-04-30,多云,24℃,10℃,潍坊,东北风 1级,星期二
2019-04-30,多云,23℃,12℃,北京,东北风 3级,星期二
2019-04-30,多云,23℃,12℃,济宁,西北风 2级,星期二
2019-04-30,多云,19℃,11℃,青岛,东北风 3级,星期二
2019-04-30,阴,21℃,11℃,威海,西北风 3级,星期二
2019-04-30,多云,24℃,10℃,泰安,西北风 3级,星期二
2019-04-30,多云,25℃,11℃,德州,西北风 1级,星期二
2019-04-30,阴,21℃,11℃,烟台,西北风 4级,星期二
2019-04-30,阴,25℃,11℃,菏泽,东北风 3级,星期二
2019-04-30,多云,23℃,9℃,淄博,西北风 2级,星期二
2019-04-30,多云,21℃,12℃,日照,西北风 3级,星期二
2019-04-30,多云,22℃,11℃,临沂,西北风 2级,星期二
2019-04-30,多云,23℃,11℃,济南,东北风 2级,星期二
2019-04-30,阴,21℃,13℃,枣庄,西南风 1级,星期二
2019-04-30,多云,25℃,12℃,东营,西北风 2级,星期二
2019-05-01,晴,27℃,13℃,枣庄,西北风 2级,星期三
2019-05-01,晴,28℃,11℃,北京,西南风 2级,星期三
2019-05-01,晴,26℃,11℃,淄博,西南风 微风,星期三
2019-05-01,晴,20℃,9℃,威海,西北风 4级,星期三
2019-05-01,晴,25℃,12℃,临沂,东北风 3级,星期三
2019-05-01,晴,24℃,11℃,青岛,西北风 3级,星期三
2019-05-01,晴,26℃,13℃,滨州,东南风 1级,星期三
2019-05-01,晴,21℃,12℃,烟台,西北风 1级,星期三
2019-05-01,晴,26℃,9℃,聊城,南风 微风,星期三
2019-05-01,晴,24℃,12℃,潍坊,东南风 微风,星期三
2019-05-01,晴,26℃,9℃,泰安,东北风 1级,星期三
2019-05-01,晴,25℃,12℃,日照,东北风 4级,星期三
2019-05-01,晴,26℃,13℃,济南,东南风 2级,星期三
2019-05-01,晴,28℃,12℃,德州,东北风 1级,星期三
2019-05-01,多云,26℃,12℃,菏泽,东南风 1级,星期三
2019-05-01,晴,24℃,14℃,东营,西南风 1级,星期三
2019-05-01,晴,26℃,12℃,济宁,西南风 1级,星期三
2019-05-02,晴,27℃,13℃,枣庄,西南风 1级,星期四
2019-05-02,晴,28℃,15℃,德州,东南风 1级,星期四
2019-05-02,晴,26℃,11℃,泰安,西南风 1级,星期四
2019-05-02,晴,28℃,14℃,淄博,东南风 微风,星期四
2019-05-02,晴,27℃,14℃,滨州,西南风 1级,星期四
2019-05-02,晴,29℃,13℃,潍坊,东南风 1级,星期四
2019-05-02,晴,30℃,13℃,北京,西南风 5级,星期四
2019-05-02,晴,26℃,13℃,聊城,西南风 微风,星期四
2019-05-02,晴,27℃,16℃,济南,西南风 3级,星期四
2019-05-02,晴,27℃,16℃,烟台,西南风 3级,星期四
2019-05-02,晴,26℃,14℃,青岛,西南风 3级,星期四
2019-05-02,晴,27℃,12℃,济宁,东南风 1级,星期四
2019-05-02,晴,27℃,13℃,临沂,西南风 2级,星期四
2019-05-02,晴,25℃,15℃,威海,西南风 4级,星期四
2019-05-02,晴,28℃,16℃,东营,西北风 微风,星期四
2019-05-02,晴,27℃,13℃,菏泽,西南风 3级,星期四
2019-05-02,晴,27℃,13℃,日照,西南风 3级,星期四
2019-05-03,晴,28℃,19℃,济南,东南风 3级,星期五
2019-05-03,晴,28℃,17℃,东营,东南风 1级,星期五
2019-05-03,晴,28℃,15℃,淄博,东南风 1级,星期五
2019-05-03,晴,26℃,17℃,济宁,东南风 1级,星期五
2019-05-03,晴,26℃,14℃,泰安,东南风 1级,星期五
2019-05-03,晴,26℃,16℃,日照,东北风 1级,星期五
2019-05-03,多云,26℃,16℃,聊城,东南风 2级,星期五
2019-05-03,晴,27℃,17℃,德州,东南风 2级,星期五
2019-05-03,多云,27℃,16℃,菏泽,东南风 3级,星期五
2019-05-03,晴,26℃,16℃,威海,西南风 1级,星期五
2019-05-03,晴,29℃,16℃,潍坊,西南风 3级,星期五
2019-05-03,晴,28℃,16℃,滨州,西北风 2级,星期五
2019-05-03,晴,27℃,15℃,青岛,东南风 3级,星期五
2019-05-03,晴,26℃,15℃,临沂,西南风 2级,星期五
2019-05-03,晴,27℃,15℃,枣庄,东南风 2级,星期五
2019-05-03,阴,28℃,16℃,北京,西南风 3级,星期五
2019-05-03,晴,28℃,17℃,烟台,西南风 1级,星期五
2019-05-04,阴,27℃,11℃,烟台,西南风 3级,星期六
2019-05-04,阴,24℃,12℃,德州,东南风 3级,星期六
2019-05-04,阴,27℃,16℃,北京,西北风 1级,星期六
2019-05-04,阴,21℃,14℃,青岛,东南风 2级,星期六
2019-05-04,阴,26℃,15℃,济南,东南风 3级,星期六
2019-05-04,阴,23℃,13℃,泰安,东南风 微风,星期六
2019-05-04,阴,28℃,13℃,东营,西南风 2级,星期六
2019-05-04,阴,27℃,12℃,潍坊,东南风 3级,星期六
2019-05-04,阴,27℃,11℃,淄博,西南风 2级,星期六
2019-05-04,阴,21℃,15℃,济宁,东风 1级,星期六
2019-05-04,阴,22℃,14℃,日照,东南风 2级,星期六
2019-05-04,阴,22℃,13℃,聊城,东南风 1级,星期六
2019-05-04,阴,27℃,11℃,威海,西南风 3级,星期六
2019-05-04,阴,28℃,11℃,滨州,东南风 微风,星期六
2019-05-04,阴,23℃,15℃,枣庄,东北风 2级,星期六
2019-05-04,阴,19℃,13℃,菏泽,东南风 2级,星期六
2019-05-04,阴,26℃,16℃,临沂,南风 微风,星期六
2019-05-05,阴,26℃,13℃,菏泽,东北风 5级,星期日
2019-05-05,多云,26℃,10℃,泰安,东北风 3级,星期日
2019-05-05,多云,26℃,13℃,临沂,东北风 6级,星期日
2019-05-05,阴,23℃,12℃,日照,东北风 4级,星期日
2019-05-05,阴,25℃,8℃,威海,西北风 4级,星期日
2019-05-05,阴,23℃,6℃,滨州,东南风 2级,星期日
2019-05-05,多云,23℃,11℃,青岛,西北风 5级,星期日
2019-05-05,阴,22℃,10℃,北京,东北风 3级,星期日
2019-05-05,多云,24℃,10℃,济南,东南风 5级,星期日
2019-05-05,扬沙,25℃,6℃,淄博,东北风 2级,星期日
2019-05-05,阴,23℃,8℃,烟台,东北风 2级,星期日
2019-05-05,多云,27℃,14℃,济宁,东北风 1级,星期日
2019-05-05,阴,25℃,8℃,潍坊,东北风 3级,星期日
2019-05-05,阴,23℃,9℃,聊城,东北风 3级,星期日
2019-05-05,阴,24℃,7℃,东营,东南风 2级,星期日
2019-05-05,阴,22℃,7℃,德州,东南风 3级,星期日
2019-05-05,阴,28℃,14℃,枣庄,东南风 4级,星期日
2019-05-06,晴,21℃,9℃,潍坊,西南风 1级,星期一
2019-05-06,阴,22℃,12℃,济宁,西风 2级,星期一
2019-05-06,阴,21℃,12℃,青岛,西南风 2级,星期一
2019-05-06,阴,22℃,11℃,菏泽,西北风 1级,星期一
2019-05-06,晴,19℃,10℃,日照,西北风 2级,星期一
2019-05-06,阴,21℃,10℃,临沂,西南风 2级,星期一
2019-05-06,多云,23℃,11℃,德州,西南风 微风,星期一
2019-05-06,晴,17℃,12℃,威海,西北风 3级,星期一
2019-05-06,晴,19℃,12℃,烟台,西北风 1级,星期一
2019-05-06,晴,21℃,9℃,淄博,北风 微风,星期一
2019-05-06,晴,21℃,12℃,济南,东北风 1级,星期一
2019-05-06,阴,22℃,10℃,枣庄,东北风 1级,星期一
2019-05-06,晴,22℃,10℃,滨州,西南风 2级,星期一
2019-05-06,多云,22℃,8℃,泰安,西北风 1级,星期一
2019-05-06,多云,22℃,11℃,东营,东南风 2级,星期一
2019-05-06,阴,22℃,8℃,聊城,北风 微风,星期一
2019-05-06,晴,24℃,10℃,北京,西南风 5级,星期一
2019-05-07,多云,25℃,16℃,德州,西北风 1级,星期二
2019-05-07,多云,24℃,14℃,枣庄,西风 2级,星期二
2019-05-07,多云,23℃,15℃,菏泽,西风 2级,星期二
2019-05-07,晴,26℃,15℃,东营,西南风 2级,星期二
2019-05-07,多云,22℃,16℃,聊城,东南风 1级,星期二
2019-05-07,阴,23℃,14℃,临沂,西南风 3级,星期二
2019-05-07,晴,21℃,14℃,青岛,南风 4级,星期二
2019-05-07,多云,22℃,14℃,日照,西南风 2级,星期二
2019-05-07,阴,23℃,15℃,济宁,西南风 2级,星期二
2019-05-07,晴,27℃,14℃,北京,西南风 3级,星期二
2019-05-07,晴,25℃,15℃,烟台,西南风 3级,星期二
2019-05-07,晴,26℃,14℃,淄博,西北风 1级,星期二
2019-05-07,晴,25℃,15℃,济南,西南风 2级,星期二
2019-05-07,晴,25℃,15℃,滨州,西北风 2级,星期二
2019-05-07,晴,23℃,12℃,泰安,东北风 1级,星期二
2019-05-07,晴,24℃,16℃,威海,西南风 3级,星期二
2019-05-07,晴,26℃,15℃,潍坊,西北风 2级,星期二
2019-05-08,阴,22℃,14℃,济南,东南风 2级,星期三
2019-05-08,阴,20℃,13℃,枣庄,北风 微风,星期三
2019-05-08,阴,22℃,14℃,德州,西南风 2级,星期三
2019-05-08,阴,24℃,12℃,潍坊,西南风 3级,星期三
2019-05-08,多云,21℃,11℃,泰安,西南风 微风,星期三
2019-05-08,阴,24℃,12℃,淄博,西南风 3级,星期三
2019-05-08,阴,20℃,13℃,临沂,西南风 2级,星期三
2019-05-08,阴,25℃,15℃,威海,西南风 5级,星期三
2019-05-08,阴,25℃,14℃,烟台,西南风 3级,星期三
2019-05-08,阴,20℃,11℃,聊城,南风 微风,星期三
2019-05-08,阴,21℃,12℃,日照,东南风 1级,星期三
2019-05-08,多云,24℃,14℃,东营,西南风 2级,星期三
2019-05-08,阴,20℃,13℃,济宁,东北风 1级,星期三
2019-05-08,阴,26℃,14℃,北京,西南风 2级,星期三
2019-05-08,阴,19℃,12℃,菏泽,东南风 2级,星期三
2019-05-08,阴,24℃,13℃,滨州,西南风 2级,星期三
2019-05-08,阴,19℃,13℃,青岛,东南风 3级,星期三
2019-05-09,多云,24℃,15℃,威海,西南风 3级,星期四
2019-05-09,多云,28℃,16℃,潍坊,东南风 2级,星期四
2019-05-09,多云,27℃,19℃,济南,西南风 3级,星期四
2019-05-09,晴,22℃,13℃,日照,东南风 3级,星期四
2019-05-09,晴,27℃,17℃,淄博,南风 微风,星期四
2019-05-09,晴,30℃,14℃,北京,西南风 2级,星期四
2019-05-09,多云,26℃,15℃,济宁,东南风 1级,星期四
2019-05-09,多云,21℃,13℃,青岛,东南风 3级,星期四
2019-05-09,多云,26℃,13℃,泰安,东北风 1级,星期四
2019-05-09,晴,26℃,16℃,聊城,东北风 1级,星期四
2019-05-09,多云,26℃,13℃,临沂,西南风 2级,星期四
2019-05-09,多云,23℃,15℃,烟台,西南风 2级,星期四
2019-05-09,晴,28℃,17℃,德州,西南风 2级,星期四
2019-05-09,多云,25℃,14℃,菏泽,东南风 2级,星期四
2019-05-09,阴,26℃,12℃,枣庄,东南风 1级,星期四
2019-05-09,晴,27℃,16℃,滨州,东南风 1级,星期四
2019-05-09,晴,28℃,16℃,东营,东南风 2级,星期四
2019-05-10,阴,25℃,14℃,烟台,西南风 2级,星期五
2019-05-10,多云,27℃,17℃,济宁,东南风 2级,星期五
2019-05-10,阴,27℃,14℃,潍坊,西南风 3级,星期五
2019-05-10,多云,23℃,15℃,日照,东南风 1级,星期五
2019-05-10,多云,29℃,16℃,菏泽,西北风 4级,星期五
2019-05-10,阴,25℃,18℃,济南,东南风 3级,星期五
2019-05-10,阴,29℃,14℃,北京,西南风 2级,星期五
2019-05-10,阴,27℃,14℃,聊城,东南风 2级,星期五
2019-05-10,阴,27℃,15℃,滨州,东南风 2级,星期五
2019-05-10,阴,27℃,16℃,东营,西南风 2级,星期五
2019-05-10,多云,28℃,16℃,枣庄,东南风 3级,星期五
2019-05-10,阴,27℃,15℃,淄博,西北风 1级,星期五
2019-05-10,阴,27℃,14℃,泰安,西南风 2级,星期五
2019-05-10,多云,27℃,16℃,临沂,东南风 3级,星期五
2019-05-10,阴,25℃,14℃,德州,东北风 2级,星期五
2019-05-10,阴,17℃,14℃,青岛,东南风 3级,星期五
2019-05-10,阴,23℃,14℃,威海,东南风 3级,星期五
2019-05-11,阴,28℃,16℃,济宁,东北风 1级,星期六
2019-05-11,多云,28℃,16℃,淄博,西北风 1级,星期六
2019-05-11,阴,27℃,14℃,潍坊,东南风 3级,星期六
2019-05-11,晴,28℃,16℃,滨州,东南风 1级,星期六
2019-05-11,阴,29℃,16℃,菏泽,西南风 2级,星期六
2019-05-11,多云,20℃,15℃,日照,东南风 3级,星期六
2019-05-11,多云,28℃,15℃,北京,东南风 微风,星期六
2019-05-11,多云,28℃,14℃,泰安,西北风 1级,星期六
2019-05-11,多云,26℃,16℃,东营,东南风 2级,星期六
2019-05-11,多云,24℃,14℃,威海,西南风 4级,星期六
2019-05-11,晴,29℃,16℃,济南,东南风 2级,星期六
2019-05-11,阴,28℃,16℃,枣庄,东南风 1级,星期六
2019-05-11,阴,24℃,15℃,烟台,东南风 3级,星期六
2019-05-11,多云,28℃,17℃,临沂,东北风 3级,星期六
2019-05-11,阴,18℃,15℃,青岛,东南风 3级,星期六
2019-05-11,多云,28℃,17℃,聊城,东南风 1级,星期六
2019-05-11,多云,29℃,17℃,德州,东南风 1级,星期六
2019-05-12,多云,30℃,16℃,枣庄,西北风 1级,星期日
2019-05-12,阴,19℃,9℃,北京,西南风 1级,星期日
2019-05-12,阴,31℃,13℃,济南,东南风 2级,星期日
2019-05-12,多云,30℃,13℃,泰安,东北风 1级,星期日
2019-05-12,多云,31℃,13℃,东营,西北风 3级,星期日
2019-05-12,多云,30℃,15℃,临沂,西南风 3级,星期日
2019-05-12,多云,26℃,14℃,烟台,西南风 5级,星期日
2019-05-12,阴,29℃,11℃,德州,西北风 2级,星期日
2019-05-12,多云,25℃,13℃,威海,西南风 7级,星期日
2019-05-12,多云,31℃,12℃,滨州,东北风 5级,星期日
2019-05-12,多云,19℃,15℃,青岛,东南风 5级,星期日
2019-05-12,阴,30℃,12℃,聊城,东北风 2级,星期日
2019-05-12,阴,29℃,17℃,济宁,东北风 2级,星期日
2019-05-12,阴,31℃,15℃,菏泽,东南风 2级,星期日
2019-05-12,多云,22℃,14℃,日照,东北风 2级,星期日
2019-05-12,多云,31℃,12℃,淄博,东北风 1级,星期日
2019-05-12,多云,31℃,14℃,潍坊,西北风 4级,星期日
2019-05-13,阴,21℃,12℃,青岛,东南风 3级,星期一
2019-05-13,多云,22℃,12℃,滨州,东南风 2级,星期一
2019-05-13,多云,21℃,13℃,东营,东南风 2级,星期一
2019-05-13,扬沙,24℃,13℃,枣庄,东南风 2级,星期一
2019-05-13,扬沙,21℃,11℃,临沂,东南风 3级,星期一
2019-05-13,阴,20℃,12℃,日照,东北风 2级,星期一
2019-05-13,阴,23℃,13℃,济宁,东南风 1级,星期一
2019-05-13,多云,23℃,14℃,德州,东南风 1级,星期一
2019-05-13,阴,19℃,11℃,威海,西南风 1级,星期一
2019-05-13,阴,22℃,14℃,聊城,东南风 1级,星期一
2019-05-13,阴,23℃,13℃,菏泽,西南风 1级,星期一
2019-05-13,阴,21℃,12℃,潍坊,东南风 3级,星期一
2019-05-13,阴,23℃,11℃,泰安,西南风 微风,星期一
2019-05-13,晴,23℃,12℃,北京,西南风 3级,星期一
2019-05-13,多云,20℃,12℃,烟台,东南风 1级,星期一
2019-05-13,扬沙,23℃,11℃,淄博,北风 微风,星期一
2019-05-13,扬沙,24℃,16℃,济南,东北风 微风,星期一
2019-05-14,多云,26℃,20℃,济宁,东南风 1级,星期二
2019-05-14,晴,25℃,18℃,聊城,东北风 2级,星期二
2019-05-14,晴,26℃,18℃,潍坊,东南风 3级,星期二
2019-05-14,晴,17℃,15℃,青岛,东南风 4级,星期二
2019-05-14,晴,26℃,18℃,东营,东南风 3级,星期二
2019-05-14,晴,26℃,19℃,枣庄,东南风 3级,星期二
2019-05-14,多云,27℃,19℃,德州,东南风 1级,星期二
2019-05-14,晴,28℃,19℃,淄博,西南风 1级,星期二
2019-05-14,晴,26℃,18℃,临沂,东北风 3级,星期二
2019-05-14,晴,22℃,15℃,烟台,东南风 2级,星期二
2019-05-14,晴,26℃,17℃,泰安,西南风 微风,星期二
2019-05-14,阴,26℃,19℃,菏泽,东南风 3级,星期二
2019-05-14,晴,27℃,21℃,济南,东南风 3级,星期二
2019-05-14,晴,20℃,15℃,威海,东南风 4级,星期二
2019-05-14,晴,28℃,17℃,滨州,东北风 2级,星期二
2019-05-14,多云,19℃,15℃,日照,东南风 2级,星期二
2019-05-14,多云,25℃,16℃,北京,东南风 1级,星期二
